Desempenho,Acuracia,Acuracia,Similaridade,Similaridade,Especificidade,Proporção espacial x,Proporção espacial y,Desempenho_ponderado,Complexidade,Complexidade,grupo
0.790266106919462,0.84,0.7029012345679012,0.7807983207583857,0.7834120300495928,0.75,0.948076923076923,0.840843720038351,0.7068616761112839,8,CF_DifÃ­cil,CF
0.7003696707777145,0.72,0.7383900226757368,0.7382518694760007,0.7927907721450936,0.6428571428571428,0.8692307692307693,0.3068072866730585,0.4118306930177136,4,CF_FÃ¡cil,CF
0.495632072266723,0.5625,0.7383900226757368,0.7815390739430262,0.7927907721450936,0.1428571428571429,0.7480769230769231,0.7718120805369127,0.3766528682382652,4,CF_FÃ¡cil,CF
0.7384110700658685,0.875,0.7383900226757368,0.7402332101976052,0.7927907721450936,0.6,0.7403846153846154,0.588686481303931,0.4907004053497034,4,CF_FÃ¡cil,CF
0.5029611588277282,0.625,0.7383900226757368,0.8838834764831844,0.7927907721450936,0.0,0.8423076923076923,0.6529242569511026,0.3760217969577231,6,CF_MÃ©dio,CF
0.8246008113209022,0.88,0.7383900226757368,0.7604691006293736,0.7927907721450936,0.8333333333333334,0.6596153846153846,0.713326941514861,0.5660646780119036,6,CF_MÃ©dio,CF
0.8854745413128672,0.875,0.7383900226757368,0.7814236239386015,0.7927907721450936,1.0,0.7288461538461538,0.8092042186001918,0.6809522240290061,6,CF_MÃ©dio,CF
0.7156019502484638,0.8125,0.7383900226757368,0.8343058507453917,0.7927907721450936,0.5,0.75,0.7181208053691275,0.5252950557612465,8,CF_DifÃ­cil,CF
0.5880098488710038,0.52,0.7383900226757368,0.7894840920675568,0.7927907721450936,0.4545454545454546,0.7980769230769231,0.7622243528283796,0.4587362587191557,8,CF_DifÃ­cil,CF
0.8021974704874301,0.7755102040816326,0.7383900226757368,0.825526651825102,0.7927907721450936,0.8055555555555556,0.8346153846153846,0.4870565675934803,0.5301209484380675,8,CF_DifÃ­cil,CF
0.6324697728945532,0.75,0.7388492063492063,0.7474093186836597,0.7730116092906965,0.4,0.7923076923076923,0.5292425695110259,0.4179202969806109,4,CF_FÃ¡cil,CF
0.7105390303659013,0.76,0.7388492063492063,0.6841170910977037,0.7730116092906965,0.6875,0.7634615384615384,0.6922339405560882,0.5171642270846053,4,CF_FÃ¡cil,CF
0.6185568962156982,0.6875,0.7388492063492063,0.7681706886470947,0.7730116092906965,0.4,0.7403846153846154,0.5100671140939598,0.3867377703269097,4,CF_FÃ¡cil,CF
0.8148420726677239,0.7777777777777778,0.7388492063492063,0.8485666220435755,0.7730116092906965,0.8181818181818181,0.7576923076923077,0.6490891658676894,0.5731523658530914,6,CF_MÃ©dio,CF
0.8202102832510273,0.8571428571428571,0.7388492063492063,0.7145991037213356,0.7730116092906965,0.8888888888888888,0.6326923076923077,0.6212847555129435,0.5142624411009352,6,CF_MÃ©dio,CF
0.798419494237281,0.72,0.7388492063492063,0.7863695938229543,0.7730116092906965,0.8888888888888888,0.7365384615384616,0.7152444870565676,0.5795659037797759,6,CF_MÃ©dio,CF
0.4871835813759811,0.625,0.7388492063492063,0.8365507441279434,0.7730116092906965,0.0,0.7403846153846154,0.7334611697027804,0.359016733987386,8,CF_DifÃ­cil,CF
0.7308305665928833,0.6666666666666666,0.7388492063492063,0.7530977603847103,0.7730116092906965,0.7727272727272727,0.5884615384615385,0.8897411313518696,0.5401578473594228,8,CF_DifÃ­cil,CF
0.8021292707650067,0.8055555555555556,0.7388492063492063,0.8182235610872907,0.7730116092906965,0.782608695652174,0.6865384615384615,0.638542665388303,0.5314431790231195,8,CF_DifÃ­cil,CF
0.73083038975695,0.875,0.6725,0.7174911692708499,0.7916015647433219,0.6,0.7538461538461538,0.5023969319271333,0.4590503120025825,4,CF_FÃ¡cil,CF
0.5030187277238493,0.625,0.6725,0.7411990403144051,0.7916015647433219,0.1428571428571429,0.8653846153846154,0.7497603068072867,0.406224071925303,4,CF_FÃ¡cil,CF
