,Score Parcial,Score Total,Acurácia,Precisão,Recall,Taxa de Falsos Positivos,Similaridade
236,0.014705882352941176,0.013936844097473786,0.8125,0.7857142857142857,1.0,0.6,0.7460188453699135
237,0.10989010989010989,0.09481334728403096,0.75,0.8571428571428571,0.8571428571428571,1.0,0.8667190566019205
238,0.4105263157894737,0.3691493414744916,1.0,1.0,1.0,0.0,0.7628322344561482
239,0.07602339181286549,0.06624468049317926,0.6875,1.0,0.6875,0.0,0.7946945477857202
240,0.01904761904761905,0.015052662262633501,0.64,0.7777777777777778,0.5,0.18181818181818182,0.9159708278895987
241,0.075,0.06611086271111438,0.75,0.8571428571428571,0.8571428571428571,1.0,0.8003103872421938
242,0.17142857142857143,0.1422222456354767,0.8,0.7857142857142857,0.8461538461538461,0.25,0.7627700713964738
243,0.013071895424836602,0.006371368027506994,0.5625,0.6428571428571429,0.8181818181818182,1.0,0.7344124877258417
244,0.34285714285714286,0.2423566845426865,0.8888888888888888,0.6923076923076923,1.0,0.14814814814814814,0.7909900674550452
245,0.016666666666666666,0.014434108955921036,0.5625,0.6428571428571429,0.8181818181818182,1.0,0.870034612686603
246,0.013071895424836602,0.010988420492960565,0.6875,0.8461538461538461,0.7857142857142857,1.0,0.7666215413804831
247,0.004329004329004329,0.004050739129837884,0.8125,0.8125,1.0,1.0,0.6716342052156687
248,0.10457516339869281,0.08680677571321077,0.8125,1.0,0.8125,0.0,0.7663582481705322
249,0.03333333333333333,0.0262697285935541,0.625,0.8333333333333334,0.7142857142857143,1.0,0.8079223760869877
250,0.0,0.0,0.625,0.9,0.6428571428571429,0.5,0.8258414536598851
251,0.10833333333333334,0.1018896812080537,0.8055555555555556,0.6875,0.8461538461538461,0.21739130434782608,0.7967145651741631
252,0.03333333333333333,0.02600695724856799,0.6,0.5384615384615384,0.6363636363636364,0.42857142857142855,0.7748797303396366
253,0.09166666666666666,0.07701767890945743,0.9183673469387755,0.6923076923076923,1.0,0.1,0.73740771601252
254,0.008333333333333333,0.005915505076578903,0.5625,0.6666666666666666,0.7272727272727273,0.8,0.7579680097972268
255,0.02857142857142857,0.024924062035759063,0.6875,0.8461538461538461,0.7857142857142857,1.0,0.8597853041491051
256,0.005847953216374269,0.004834653748465123,0.8125,0.8125,1.0,1.0,0.7342844433374932
257,0.029239766081871343,0.023919100150997005,0.8125,1.0,0.8125,0.0,0.7663582481705322
258,0.016666666666666666,0.013291387024608501,0.875,0.875,1.0,1.0,0.8423614694158139
259,0.0,0.0,0.6875,0.9090909090909091,0.7142857142857143,0.5,0.768347316633753
