Desempenho,Acuracia,Similaridade,Especificidade,Proporção espacial x,Proporção espacial y
0.4840122153064471,0.6875,0.7645366459193415,0.0,0.948076923076923,0.6241610738255033
0.8570883036319633,0.75,0.82126491089589,1.0,0.8057692307692308,0.9271332694151486
0.5255361496495913,0.6875,0.889108448948774,0.0,1.0115384615384615,0.7718120805369127
0.8371071506315103,0.8163265306122449,0.8092806355680002,0.8857142857142857,0.9826923076923076,0.9022051773729626
0.7389100744166992,0.8125,0.737563556583431,0.6666666666666667,0.971153846153846,0.8974113135186961
0.8095553228479185,0.84,0.8029516828294699,0.7857142857142857,0.6211538461538462,0.6538830297219559
0.4940856162606714,0.5625,0.7768997059248713,0.1428571428571429,0.7634615384615384,0.9645254074784276
0.6679676787479222,0.72,0.712474464815195,0.5714285714285714,0.8134615384615385,0.7325023969319271
0.514542338634135,0.75,0.793627015902405,0.0,0.928846153846154,0.7641418983700863
0.517300268976444,0.6875,0.864400806929332,0.0,0.9730769230769232,0.7123681687440077
0.8033446358058205,0.7222222222222222,0.9378116851952388,0.75,0.8884615384615384,0.9319271332694152
0.546113379671778,0.8125,0.8258401390153339,0.0,1.0269230769230768,0.8216682646212847
0.8461988805680573,0.8163265306122449,0.836555825377641,0.8857142857142857,0.9653846153846154,0.9367209971236816
0.7256432596721983,0.75,0.7602631123499285,0.6666666666666667,0.9807692307692308,0.9424736337488016
0.6073453637232124,0.6875,0.734536091169637,0.4,0.6442307692307693,0.6711409395973155
0.4202093658677904,0.5625,0.6981280976033711,0.0,0.9,0.9741131351869609
0.665654846850912,0.8125,0.7844645405527362,0.4,0.7980769230769231,0.7555129434324065
0.5033317859124732,0.625,0.8849953577374196,0.0,0.9673076923076924,0.7929050814956855
0.4915534343108595,0.6875,0.7871603029325785,0.0,0.9826923076923076,0.7535953978907
0.8343453583130626,0.75,0.9530360749391876,0.8,0.9076923076923076,0.9376797698945348
0.5618493685208357,0.8125,0.8730481055625071,0.0,1.0403846153846157,0.8446788111217641
0.8099300810667125,0.7551020408163265,0.8461167738123826,0.8285714285714285,0.9788461538461538,0.9415148609779482
0.7389100744166992,0.8125,0.737563556583431,0.6666666666666667,0.9769230769230768,0.9568552253116012
0.7414953751083585,0.875,0.7494861253250753,0.6,0.7903846153846154,0.6011505273250239
0.6578289043512582,0.6388888888888888,0.7049681945352559,0.6296296296296297,0.8576923076923076,0.6442953020134228
0.759139785491045,0.6,0.8202764993302779,0.8571428571428572,0.725,0.6327900287631831
0.5046631422179252,0.6875,0.8264894266537754,0.0,0.7134615384615385,0.7804410354745925
0.6634936109824167,0.875,0.7821474996139165,0.3333333333333333,0.7461538461538462,0.6337488015340365
0.7875744192597524,0.7222222222222222,0.7905010355570349,0.85,0.7173076923076923,0.822627037392138
0.4544669563504164,0.5,0.863400869051249,0.0,0.8326923076923077,0.75071907957814
0.5537969612987381,0.875,0.7863908838962145,0.0,0.6461538461538462,0.775647171620326
0.9466666666666668,1.0,0.84,1.0,0.8173076923076923,0.7976989453499521
0.6606268235732258,0.8125,0.7693804707196773,0.4,0.7211538461538461,0.5541706615532119
0.840237837484945,0.828125,0.819861239727562,0.8727272727272728,0.7942307692307692,0.5819750719079578
0.7576262541783444,0.84,0.7185930482493189,0.7142857142857143,0.8211538461538461,0.8312559923298178
0.6260610634014285,0.1875,0.6906831902042856,1.0,0.5923076923076923,0.7190795781399808
0.960246285732856,1.0,0.8807388571985678,1.0,0.7769230769230769,0.6778523489932886
0.8033446358058205,0.7222222222222222,0.9378116851952388,0.75,0.8769230769230769,0.8926174496644296
0.733613379671778,0.875,0.8258401390153339,0.5,0.6826923076923077,0.8370086289549377
0.5663214237683324,0.875,0.823964271304997,0.0,0.8365384615384616,0.9069990412272292
0.6459450056110759,0.8125,0.7920016834998942,0.3333333333333333,0.8365384615384616,0.700862895493768
0.5652892457160901,0.75,0.7458677371482704,0.1999999999999999,0.6346153846153846,0.6251198465963567
0.6938475528507589,0.7346938775510204,0.6218487810012564,0.725,0.7269230769230769,0.6807286673058485
0.7906777980336891,0.8055555555555556,0.8064778385455118,0.76,0.7923076923076923,0.7018216682646213
0.5596566170104812,0.875,0.8039698510314434,0.0,0.7576923076923077,0.7468839884947267
0.5117419787388231,0.6875,0.8477259362164693,0.0,0.8865384615384615,0.6768935762224353
0.8343453583130626,0.75,0.9530360749391876,0.8,0.7634615384615384,0.7535953978907
0.4701086956521739,0.5625,0.8478260869565217,0.0,0.8653846153846154,0.7804410354745925
0.7499005380238642,0.875,0.8747016140715925,0.5,0.8634615384615385,0.9108341323106424
0.9327075991897988,1.0,0.7981227975693966,1.0,0.8173076923076923,0.840843720038351
