,Acuracia,Especificidade,Similaridade,grupo
375,0.8125,0.0,0.8730481055625071,SF
376,0.7551020408163265,0.8285714285714285,0.8461167738123826,SF
377,0.8125,0.6666666666666667,0.737563556583431,SF
405,0.875,0.6,0.7494861253250753,SF
406,0.6388888888888888,0.6296296296296297,0.7049681945352559,SF
407,0.6,0.8571428571428572,0.8202764993302779,SF
408,0.6875,0.0,0.8264894266537754,SF
409,0.875,0.3333333333333333,0.7821474996139165,SF
410,0.7222222222222222,0.85,0.7905010355570349,SF
411,0.5,0.0,0.863400869051249,SF
412,0.875,0.0,0.7863908838962145,SF
413,1.0,1.0,0.84,SF
414,0.8125,0.4,0.7693804707196773,SF
415,0.828125,0.8727272727272728,0.819861239727562,SF
416,0.84,0.7142857142857143,0.7185930482493189,SF
417,0.1875,1.0,0.6906831902042856,SF
418,1.0,1.0,0.8807388571985678,SF
419,0.7222222222222222,0.75,0.9378116851952388,SF
420,0.875,0.5,0.8258401390153339,SF
421,0.875,0.0,0.823964271304997,SF
422,0.8125,0.3333333333333333,0.7920016834998942,SF
423,0.75,0.1999999999999999,0.7458677371482704,SF
424,0.7346938775510204,0.725,0.6218487810012564,SF
425,0.8055555555555556,0.76,0.8064778385455118,SF
426,0.875,0.0,0.8039698510314434,SF
427,0.6875,0.0,0.8477259362164693,SF
428,0.75,0.8,0.9530360749391876,SF
429,0.5625,0.0,0.8478260869565217,SF
430,0.875,0.5,0.8747016140715925,SF
431,1.0,1.0,0.7981227975693966,SF
