,ID,grupo,Desempenho,Acuracia,Similaridade,Especificidade,Protocolo,Complexidade,psd_delta_CZ,psd_theta_CZ,psd_alfa_CZ,psd_beta_CZ,psd_gamma_CZ,psd_delta_C3,psd_theta_C3,psd_alfa_C3,psd_beta_C3,psd_gamma_C3,psd_delta_C4,psd_theta_C4,psd_alfa_C4,psd_beta_C4,psd_gamma_C4,psd_norm_delta_CZ,psd_norm_theta_CZ,psd_norm_alfa_CZ,psd_norm_beta_CZ,psd_norm_gamma_CZ,psd_norm_delta_C3,psd_norm_theta_C3,psd_norm_alfa_C3,psd_norm_beta_C3,psd_norm_gamma_C3,psd_norm_delta_C4,psd_norm_theta_C4,psd_norm_alfa_C4,psd_norm_beta_C4,psd_norm_gamma_C4,Proporção espacial x,Proporção espacial y
44,ID_05,CF,0.9248859634416524,0.9375,0.8371578903249574,1.0,protB_CF,8,53.471531718969345,36.54389129951596,21.520014153793454,32.268930983264,14.703105231092195,53.923731204122305,37.1479329187423,25.11369250714779,32.085056853247806,15.912540828139754,55.123353842645884,42.26367291994393,20.263149868696928,34.93429537047632,18.173526446844335,116.10867161355137,34.79076017250767,19.111078746215714,3.607801854895912,9.469268943681088,46.6686020754577,25.559987122616604,15.30879557908759,1.9255458733428734,3.85491552020016,56.66889699631801,39.366010178956756,16.56789991695425,3.1421742185982513,7.4984681335450025,0.9634615384615384,0.8897411313518696
45,ID_05,CF,0.6206988897471611,0.6875,0.7745966692414834,0.4,protB_CF,4,3.150253680360038,3.5539373056963086,1.553142246848438,2.267601115818252,1.4387033306775265,3.053982657547749,1.7101739649660885,1.5727731588413008,2.933058734924998,1.6177055638308957,1.0705500271797064,1.2289243459235877,0.7412089180434123,1.4056936888664495,0.9554090358960821,6.840495462046873,3.3834431986789006,1.3792845846415325,0.2535273175320299,0.9265708538592328,2.643086785870431,1.1767013959453263,0.9587304923051251,0.17602397181775312,0.3918995936901486,1.1005660031650255,1.1446673932583498,0.6060397939743862,0.1264354818541802,0.3942055071767156,0.8865384615384615,0.906040268456376
46,ID_05,CF,0.3995246176427351,0.4375,0.7610738529282056,0.0,protB_CF,4,1.6901396338653285,2.077756042126566,1.7564779263921082,2.3461810069420608,1.174641349734884,0.9863234577096591,1.7054997297236696,3.3095312246587127,2.4824858410283923,1.0773032839779262,0.7305863055080408,0.7664566073799506,1.6308947451761924,1.3458058092510328,0.9591463597189431,3.669987775194031,1.9780792244081997,1.5598590097280216,0.26231287900913713,0.7565065119364531,0.8536192866791594,1.1734852441108314,2.0174228447882574,0.14898338465435707,0.260983660260283,0.7510704122238228,0.7139071576907288,1.3334797940229308,0.12104885105660836,0.39574754161193815,0.9980769230769232,0.9319271332694152
47,ID_05,CF,0.4916666666666667,625,0.85,0.0,protB_CF,4,1.2557444333651802,1.4676411665277556,2.324309665709734,2.331380082978285,0.9927364774284797,1.2825833182432689,1.395099621731788,2.7656018792185932,3.2906801570788957,0.8803927311191728,0.6432162563214661,0.8141060898196883,1.4315214211819693,1.5881797025940614,0.6339486025126462,2.7267372629316027,1.3972335738816857,2.064128059327455,0.260658073618826,0.6393539696018734,1.1100190801177239,0.9599115095914489,1.6858545914762555,0.1974861888490981,0.21328081038202498,0.661250690222677,0.7582897179641304,1.1704647988493695,0.1428492334844553,0.2615696743364792,0.946153846153846,0.825503355704698
48,ID_05,CF,0.4995509363515786,625,0.8736528090547359,0.0,protB_CF,6,2.3958609363035066,2.955908013973385,2.2607301507377997,1.8442681885062484,0.8175106862040593,1.5205285944830393,1.7165993776870891,3.4130351414205506,2.1353286574594676,0.7880601912120255,1.078239251000923,1.3697050962946378,2.2201975662028417,2.6800443811225705,1.0341179411170742,5.202398767011821,2.814103346665318,2.007665591013481,0.20619692034016493,0.5265029686130098,1.3159501825211086,1.1811224620317091,2.080516724865466,0.1281491662429656,0.1909126578065338,1.1084708166847184,1.2757959977836963,1.8153155511887635,0.24105728395997203,0.42668110949595095,0.921153846153846,0.8082454458293384
49,ID_05,CF,0.526898012166812,0.8125,0.7681940365004358,0.0,protB_CF,6,1.0725586225817096,2.4571508110966533,3.3291552390437573,2.9982284941070247,0.9455834212985792,1.1497612504172139,1.6709239280316979,3.1069971446413547,3.356972123583546,0.9380007144272895,1.2240799187566154,1.4571320352843031,3.3196363074239343,3.6375953732203925,0.9260654940135282,2.328965580229372,2.339273173617355,2.956491918502132,0.33521452346999814,0.6089858968041417,0.9950674606396609,1.1496950362428975,1.8939621936752509,0.20146462102463256,0.22723671543454652,1.2584005506866376,1.357228810703231,2.714257282726409,0.32718445522405154,0.38209824696086025,0.9384615384615383,0.950143815915628
50,ID_05,CF,0.8128438052134682,0.75,0.7885314156404046,0.9,protB_CF,6,1.5492485581489746,1.3883974024793133,1.8493942989152856,2.0787148114322918,0.8751945225071722,0.8004141609490034,1.3464129515341483,3.3118316787295043,2.7789157975348644,0.8349507943421486,0.9421142422070261,1.6451775445602834,2.236072141386103,3.147822999380878,1.008442769375506,3.364055345025273,1.3217913948433342,1.6423743881758626,0.23240903630723392,0.5636531998786046,0.6927230208067423,0.9264121849852365,2.0188251547472094,0.16677326989897262,0.2022722084722705,0.9685291483315077,1.5323816292073726,1.8282951903151927,0.28313175257928075,0.4160874331563282,0.9865384615384616,0.9079578139980824
51,ID_05,CF,0.4703851430507793,0.5,0.911155429152338,0.0,protB_CF,8,12.395016645314172,5.664280703058466,4.272971244063228,3.9830488385632634,1.735698394213614,16.63305942201987,6.879308144561946,4.2297826876165345,7.7710795812890865,6.338868866805569,16.917371016461402,5.795568285975605,3.2188978657359257,7.071684354741592,5.322249942764756,26.914675361819356,5.392546455294442,3.7946578167660183,0.4453215693870507,1.1178451518641008,14.39517656011805,4.733373132016199,2.578389398144277,0.46637194029642426,1.5356318163815854,17.39169859506376,5.398215166266182,2.63188981120831,0.6360644754928305,2.1959811548579786,0.8942307692307693,0.8322147651006712
52,ID_05,CF,0.5167701290807313,0.75,0.8003103872421938,0.0,protB_CF,8,2.6390681487100665,3.286072809714824,3.982361376984045,3.032258482562611,1.2378215884609745,2.128929700120352,2.8854870761279017,3.113833168754354,4.347310303273844,2.552787563217862,2.4006176499824505,3.248021734179929,3.829725814284757,4.722468780528288,3.6933929695806,5.730501580818868,3.1284290470101395,3.536578615958497,0.3390192189380887,0.7971966017521869,1.842494404651748,1.9853867150464002,1.898129294777163,0.26089856885394785,0.6184292316045491,2.467925930681518,3.025332343722139,3.131325307841999,0.4247636740041907,1.523908393236923,0.9884615384615384,0.8053691275167785
53,ID_05,CF,0.9379762479366412,1.0,0.8139287438099234,1.0,protB_CF,8,10.450968111399561,5.874214926734567,6.162736157421023,4.917418671539053,1.634657541217166,9.442007401958108,8.031602599658072,7.57302189595066,5.019850181270158,2.6582630550819886,9.125365169893485,6.1979981837794185,8.236658031819388,6.404900595953222,3.860562840145576,22.693347010661952,5.59240944109567,5.472883760899519,0.5497880364763135,1.0527716183292233,8.171639395046594,5.526220246770724,4.616359943408012,0.3012602360517804,0.6439813489552073,9.381221257738702,5.773053848253655,6.734595894795929,0.5760904381170687,1.592883336046549,0.9673076923076924,0.8542665388302972
