grupo,banda,canal,psd_mean,psd_std,psd_db_mean,psd_db_std
all,alfa,C2,5.472445913275944,6.875611554060106,4.7848828527300675,4.590508435740638
all,alfa,C3,5.501368575656468,6.122695053065279,4.989680013304092,4.53227018943518
all,alfa,C4,6.584078007991975,9.702986171661976,2.725395906429531,8.040122748124897
all,alfa,CP1,5.6164629720253725,5.8958532478504,3.1416679951115065,8.49176430516645
all,alfa,CP3,3.115811377988155,3.4744600957778697,3.0755136914903787,3.900891445069104
all,alfa,CPZ,7.828038889488643,8.35392420163898,5.638708470367138,5.870231732238648
all,alfa,CZ,3.907056011505167,4.18850472342042,2.88893098205526,5.582678285394558
all,alfa,F3,4.473214588112717,6.12540720013467,2.2130983136452542,6.675716771177474
all,alfa,F4,7.122223413771105,12.569202987076306,4.820144345769849,4.765811803672053
all,alfa,F7,5.950631169807741,7.8306148766472425,4.8967025360519525,4.884097754893458
all,alfa,F8,4.484508430347889,5.291300053289973,3.8874608696810933,4.89403662021959
all,alfa,FC1,5.669457556822304,5.513320958723917,5.268160227570319,4.650869380771182
all,alfa,FC2,2.9649160695051475,2.250073770951717,3.593631735066886,3.0958190327424
all,alfa,FC3,5.889698474080073,10.341979814350157,3.344132980319293,5.690590591249693
all,alfa,FC4,4.93690961294228,6.62921556454556,4.332412130671236,4.466620108103416
all,alfa,FCZ,6.034810886519632,7.336471527334949,5.222923176974256,4.650167738322968
all,alfa,FP1,3.0652027441447993,4.028625943381522,0.18983490298092282,7.022031913984182
all,alfa,FP2,3.3508211618285313,4.2193025253762,1.5150972124888231,5.805132590292772
all,alfa,FZ,5.194725829821623,6.057232906962287,4.305509892136474,4.990062041785876
all,alfa,O1,13.140023512315278,14.141082495707094,8.217658150643391,5.600448838011368
all,alfa,O2,17.98943038982233,20.758287550609094,8.189065993687553,7.373623114807125
all,alfa,OZ,10.15954859987629,12.718236346968657,3.531202009867795,9.828976825053136
all,alfa,P3,10.18263409776713,18.209556638138505,6.10287356252203,5.219029512458032
all,alfa,P4,14.04606343389721,16.792171287531566,4.881422349207194,10.124886019280442
all,alfa,P7,5.352816807716904,5.423498636281552,5.145473674309556,4.397381671464561
all,alfa,P8,2.1711789846286016,1.5028443092533403,2.6225379862883007,2.4560016434877197
all,alfa,PZ,2.44055936184382,1.7656080444304219,2.86842677450286,2.975773531120479
all,alfa,T7,4.048032660366577,6.659493233167625,1.5846665370433328,6.97795323262949
all,alfa,T8,9.770624849582015,17.710684477845696,5.929790695960168,5.342242312167097
all,beta,C1,1.0313208531326505,0.5835033207919221,-0.47060943449333453,2.2429380135891104
all,beta,C2,1.0752179586624533,0.8445632591267446,-0.6639154425404271,2.826570716134965
all,beta,C3,1.364707878743494,1.3305745666011517,-0.5710494823862272,4.278086841601745
all,beta,C4,1.5974460239843995,2.8471861608144353,-2.025543805420602,5.152541542309267
all,beta,CP1,1.1058670401513155,1.1529001951398827,-1.692248549945869,4.443474784825653
all,beta,CP3,1.618168918357743,2.1031311649890854,-0.4736745314477433,4.4322300254778835
all,beta,CPZ,2.0120239678833176,1.9049799877617253,1.6885869167923355,3.236132785156435
all,beta,CZ,0.991964122748462,2.534866842156116,-1.7815733474017952,2.939044649405727
all,beta,F3,1.4222964770355102,1.6515027953390127,-0.1638214874022727,3.7186502037792915
all,beta,F4,1.5457415740560971,1.0943273223451848,0.8680193280176053,3.096081587566506
all,beta,F7,1.477177786537598,1.5298141399155025,0.22122326541952633,3.2333933773846324
all,beta,F8,1.2388584724375191,1.0169203888492764,-0.17889652448939777,2.980789435093995
