Sorteio,Tempo 1,Tempo 2,ID,Fase,Score total,Score Parcial,Proporção espacial x,Proporção espacial y,Trajetória Completa,Trajetória Simplificada,Acuracia,Media Acuracia,Taxa de Falsos Positivos,Media FPR,Similaridade,Media Similaridade,Desempenho,Desempenho ponderado com proporção,Complexidade,nivel
13,737455.3943895949,737455.3946789468,df_ID_35,Fase Execucao,0.6428571428571428,0.5885273223899781,0.9019230769230768,0.9290508149568552,"[1, 1, 1, 2, 2, 2, 3, 3, 3, 1, 4, 4, 4, 1, 3, 3, 3, 1, 4, 4, 4]","[1, 2, 3, 1, 4, 1, 3, 1, 4]",1.0,0.5603395061728396,0.0,0.3485088985088985,0.9161253813129044,0.7390254128078984,0.972041793770968,0.88989157310539,6,Médio
9,737455.395173669,737455.3954630324,df_ID_35,Fase Execucao,0.2222222222222222,0.1885057895125009,0.8346153846153846,0.8619367209971237,"[2, 2, 1, 4, 1, 1, 2, 3, 2, 2, 3, 3, 1, 1, 4, 4, 1, 4, 1, 4, 1, 1, 4, 4]","[2, 1, 4, 1, 2, 3, 2, 3, 1, 4, 1, 4, 1, 4, 1, 4]",0.6,0.5603395061728396,0.0,0.3485088985088985,0.6595766883899815,0.7390254128078984,0.7531922294633272,0.6389149314134936,8,Difícil
10,737455.3961579051,737455.3964472685,df_ID_35,Fase Execucao,0.5555555555555556,0.4816757627160312,0.8653846153846154,0.8686481303930969,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 4, 1, 3, 1, 2, 3, 3, 1, 4, 4, 4, 4, 2, 3, 3, 1, 2, 2, 4, 4, 1, 1, 4]","[2, 3, 1, 4, 1, 3, 1, 2, 3, 1, 4, 2, 3, 1, 2, 4, 1, 4]",0.375,0.5603395061728396,0.0,0.3485088985088985,0.5568541368875906,0.7390254128078984,0.6439513789625302,0.5583163889048702,8,Difícil
12,737455.3971874074,737455.3974767593,df_ID_35,Fase Execucao,0.4074074074074074,0.3459868120941947,0.8384615384615385,0.8600191754554171,"[2, 3, 2, 2, 3, 3, 1, 1, 4, 1, 4, 4, 4, 4, 4, 4, 3]","[2, 3, 2, 3, 1, 4, 1, 4, 3]",0.375,0.5603395061728396,0.0,0.3485088985088985,0.8224234724873553,0.7390254128078984,0.7324744908291184,0.6220468980546998,8,Difícil
13,737460.4998052778,737460.5000946296,df_ID_41,Fase Execucao,0.1666666666666666,0.1283200580180446,0.6846153846153846,0.8552253116011506,"[1, 3, 1, 3, 1, 3, 4, 4, 4, 2, 4, 4, 2, 2, 3, 4, 4, 4]","[1, 3, 1, 3, 1, 3, 4, 2, 4, 2, 3, 4]",0.4375,0.5707908163265306,0.8,0.3587301587301587,0.743735475892174,0.7378951530745901,0.4604118252973913,0.3544804328061304,4,Fácil
7,737460.5016115856,737460.5019009375,df_ID_41,Fase Execucao,0.6666666666666667,0.5116951840106203,0.698076923076923,0.8370086289549377,"[3, 1, 1, 1, 3, 3, 2, 2, 2, 4, 4, 1, 2, 4, 2, 4, 4, 4, 2, 4, 4, 4]","[3, 1, 3, 2, 4, 1, 2, 4, 2, 4, 2, 4]",0.75,0.5707908163265306,0.4285714285714285,0.3587301587301587,0.6439760123403022,0.7378951530745901,0.6551348612562912,0.5028440300734651,4,Fácil
2,737460.5028385185,737460.5031278704,df_ID_41,Fase Execucao,0.3333333333333333,0.257769747031492,0.7076923076923077,0.8389261744966443,"[1, 1, 2, 2, 1, 1, 1, 3, 3, 3, 2, 2, 2, 4, 4, 4, 4, 4]","[1, 2, 1, 3, 2, 4]",0.6875,0.5707908163265306,0.6,0.3587301587301587,0.778498944161523,0.7378951530745901,0.621999648053841,0.4809980757975469,4,Fácil
8,737460.504610162,737460.5048995023,df_ID_41,Fase Execucao,0.2142857142857142,0.1680759616701611,0.7211538461538461,0.8475551294343241,"[1, 1, 1, 3, 3, 3, 2, 4, 4, 2, 2, 3, 3, 4, 4, 4, 4, 4]","[1, 3, 2, 4, 2, 3, 4]",0.75,0.5707908163265306,1.0,0.3587301587301587,0.8564837422365724,0.7378951530745901,0.5354945807455241,0.4200175775971639,6,Médio
5,737460.506008993,737460.5062983565,df_ID_41,Fase Execucao,0.5119047619047619,0.3735264356129648,0.7038461538461539,0.7555129434324065,"[3, 1, 1, 1, 3, 3, 2, 2, 2, 4, 4, 4, 4, 2, 2, 4]","[3, 1, 3, 2, 4, 2, 4]",0.875,0.5707908163265306,0.0,0.3587301587301587,0.8856805450067885,0.7378951530745901,0.920226848335596,0.6714707113392651,6,Médio
12,737460.5075795486,737460.5078689004,df_ID_41,Fase Execucao,0.4285714285714285,0.3322353102314751,0.7,0.850431447746884,"[3, 1, 1, 1, 4, 3, 3, 3, 2, 2, 2, 4, 4, 4, 3, 3, 3, 2, 4, 4, 4]","[3, 1, 4, 3, 2, 4, 3, 2, 4]",0.75,0.5707908163265306,0.0,0.3587301587301587,0.8283428842596728,0.7378951530745901,0.8594476280865576,0.6662573151384334,6,Médio
16,737460.5087825694,737460.5090719329,df_ID_41,Fase Execucao,0.3148148148148147,0.2396666796415118,0.6865384615384615,0.8360498561840843,"[1, 3, 1, 1, 3, 2, 3, 2, 2, 4, 4, 4, 2, 2, 4, 4, 2, 4, 2, 4, 2, 2, 4, 4]","[1, 3, 1, 3, 2, 3, 2, 4, 2, 4, 2, 4, 2, 4, 2, 4]",0.625,0.5707908163265306,1.0,0.3587301587301587,0.7194430788361927,0.7378951530745901,0.4481476929453976,0.3411722209464864,8,Difícil
18,737460.5099813079,737460.5102706597,df_ID_41,Fase Execucao,0.3703703703703703,0.2860485586995653,0.6942307692307692,0.850431447746884,"[3, 3, 3, 1, 1, 1, 4, 4, 4, 2, 2, 2, 2, 1, 3, 3, 2, 4, 4, 4, 4, 1, 3, 3, 2, 1, 1, 4, 4, 2, 2, 4]","[3, 1, 4, 2, 1, 3, 2, 4, 1, 3, 2, 1, 4, 2, 4]",0.75,0.5707908163265306,0.5,0.3587301587301587,0.5678786671233875,0.7378951530745901,0.6059595557077958,0.4680014153591988,8,Difícil
17,737460.5116507986,737460.5119401504,df_ID_41,Fase Execucao,0.0,0.0,0.7096153846153846,0.8513902205177373,"[1, 1, 1, 3, 3, 3, 4, 4, 4, 2, 2, 2, 3, 3, 3, 4, 4]","[1, 3, 4, 2, 3, 4]",0.5625,0.5707908163265306,0.6666666666666666,0.3587301587301587,0.8438088781346117,0.7378951530745901,0.5798807371559817,0.452598540504607,8,Difícil
10,737460.5144024075,737460.5146917593,df_ID_41,Fase Execucao,0.5,0.3849601740541338,0.6846153846153846,0.8552253116011506,"[2, 3, 2, 3, 2, 3, 4, 4, 4, 1, 4, 4, 1, 1, 3, 4, 4, 4]","[2, 3, 2, 3, 2, 3, 4, 1, 4, 1, 3, 4]",0.375,0.5707908163265306,0.0,0.3587301587301587,0.7103091623689303,0.7378951530745901,0.6951030541229768,0.5351739854014823,4,Fácil
6,737460.5158907523,737460.5161801158,df_ID_41,Fase Execucao,0.2333333333333333,0.1790933144037171,0.698076923076923,0.8370086289549377,"[3, 2, 2, 2, 3, 3, 1, 1, 1, 4, 4, 2, 1, 4, 1, 4, 4, 4, 1, 4, 4, 4]","[3, 2, 3, 1, 4, 2, 1, 4, 1, 4, 1, 4]",0.375,0.5707908163265306,0.4285714285714285,0.3587301587301587,0.618878530405428,0.7378951530745901,0.5217690339446664,0.4004800527530395,4,Fácil
14,737460.5169575694,737460.5172469213,df_ID_41,Fase Execucao,0.28,0.2165265875064533,0.7076923076923077,0.8389261744966443,"[2, 2, 1, 1, 2, 2, 2, 3, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4]","[2, 1, 2, 3, 1, 4]",0.4375,0.5707908163265306,0.2,0.3587301587301587,0.7006490497453707,0.7378951530745901,0.6460496832484569,0.4995961902621907,4,Fácil
9,737460.517897662,737460.5181870139,df_ID_41,Fase Execucao,0.1904761904761904,0.1494008548179209,0.7211538461538461,0.8475551294343241,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 1, 1, 3, 3, 4, 4, 4, 4, 4]","[2, 3, 1, 4, 1, 3, 4]",0.375,0.5707908163265306,0.0,0.3587301587301587,0.7930405020709004,0.7378951530745901,0.7226801673569668,0.5668374325062174,6,Médio
15,737460.5190583334,737460.5193476852,df_ID_41,Fase Execucao,0.2738095238095238,0.1997932097464695,0.7038461538461539,0.7555129434324065,"[3, 2, 2, 2, 3, 3, 1, 1, 1, 4, 4, 4, 4, 1, 1, 4]","[3, 2, 3, 1, 4, 1, 4]",0.4375,0.5707908163265306,0.0,0.3587301587301587,0.8082839657549449,0.7378951530745901,0.7485946552516483,0.5462342101578003,6,Médio
4,737460.5226755324,737460.5229648843,df_ID_41,Fase Execucao,0.3333333333333333,0.2584052412911473,0.7,0.850431447746884,"[3, 2, 2, 2, 4, 3, 3, 3, 1, 1, 1, 4, 4, 4, 3, 3, 3, 1, 4, 4, 4]","[3, 2, 4, 3, 1, 4, 3, 1, 4]",0.5,0.5707908163265306,0.0,0.3587301587301587,0.7677932772912709,0.7378951530745901,0.7559310924304237,0.5860096690168927,6,Médio
11,737460.5236481365,737460.5239374884,df_ID_41,Fase Execucao,0.3148148148148147,0.2396666796415118,0.6865384615384615,0.8360498561840843,"[2, 3, 2, 2, 3, 1, 3, 1, 1, 4, 4, 4, 1, 1, 4, 4, 1, 4, 1, 4, 1, 1, 4, 4]","[2, 3, 2, 3, 1, 3, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4]",0.8367346938775511,0.5707908163265306,0.0,0.3587301587301587,0.6470739603360095,0.7378951530745901,0.8279362180711868,0.6303030067272876,8,Difícil
1,737460.527693287,737460.5279826389,df_ID_41,Fase Execucao,0.5555555555555556,0.4290728380493481,0.6942307692307692,0.850431447746884,"[3, 3, 3, 2, 2, 2, 4, 4, 4, 1, 1, 1, 1, 2, 3, 3, 1, 4, 4, 4, 4, 2, 3, 3, 1, 2, 2, 4, 4, 1, 1, 4]","[3, 2, 4, 1, 2, 3, 1, 4, 2, 3, 1, 2, 4, 1, 4]",0.4375,0.5707908163265306,0.5,0.3587301587301587,0.5653887972698832,0.7378951530745901,0.5009629324232944,0.386909256910296,8,Difícil
3,737460.5292756713,737460.5295650231,df_ID_41,Fase Execucao,0.074074074074074,0.0578150224123378,0.7096153846153846,0.8513902205177373,"[2, 2, 2, 3, 3, 3, 4, 4, 4, 1, 1, 1, 3, 3, 3, 4, 4]","[2, 3, 4, 1, 3, 4]",0.3125,0.5707908163265306,0.3333333333333333,0.3587301587301587,0.8028472821086596,0.7378951530745901,0.5940046495917755,0.4636222937439487,8,Difícil
6,737463.3797658449,737463.3800551968,df_ID_44,Fase Execucao,0.0,0.0,0.7365384615384616,0.8581016299137104,"[1, 1, 1, 3, 3, 3, 2, 2, 2, 4, 4, 4, 2, 2, 3, 4, 4, 4]","[1, 3, 2, 4, 2, 3, 4]",0.6875,0.5416666666666666,0.6,0.419047619047619,0.7543422685124546,0.7191269932260077,0.6139474228374848,0.4895125872501961,4,Fácil
3,737463.3810905671,737463.381379919,df_ID_44,Fase Execucao,0.1666666666666666,0.0929310482582294,0.375,0.7401725790987536,"[1, 1, 2, 4, 4, 4, 2, 1, 1, 3, 3, 3, 2, 2, 2, 4, 4, 4, 1, 2, 4, 4]","[1, 2, 4, 2, 1, 3, 2, 4, 1, 2, 4]",0.5,0.5416666666666666,0.1428571428571428,0.419047619047619,0.5979560915436748,0.7191269932260077,0.6516996495621773,0.3633787895000036,4,Fácil
16,737463.3824968403,737463.3827862038,df_ID_44,Fase Execucao,0.4333333333333333,0.3309651645893257,0.7384615384615385,0.7890699904122723,"[3, 4, 2, 1, 3, 3, 3, 2, 4, 4, 1, 3, 3, 1, 1, 4, 4, 4, 2]","[3, 4, 2, 1, 3, 2, 4, 1, 3, 1, 4, 2]",0.3125,0.5416666666666666,1.0,0.419047619047619,0.7549535212694278,0.7191269932260077,0.3558178404231426,0.2717614848910703,4,Fácil
11,737463.3833914468,737463.3836807986,df_ID_44,Fase Execucao,0.5238095238095237,0.4277069526829833,0.7615384615384615,0.8715244487056567,"[1, 1, 1, 3, 3, 3, 2, 2, 2, 4, 4, 4, 1, 1, 1, 3, 3, 3, 2, 2]","[1, 3, 2, 4, 1, 3, 2]",0.625,0.5416666666666666,1.0,0.419047619047619,0.8089790574450092,0.7191269932260077,0.4779930191483363,0.3902963354633773,6,Médio
7,737463.3847576157,737463.3850469675,df_ID_44,Fase Execucao,0.3809523809523809,0.249248610130681,0.6076923076923076,0.700862895493768,"[1, 1, 3, 3, 1, 3, 2, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4]","[1, 3, 1, 3, 2, 4, 1, 3, 2, 4]",0.75,0.5416666666666666,0.6666666666666666,0.419047619047619,0.7349015725150821,0.7191269932260077,0.6060783019494719,0.3965434577770814,6,Médio
17,737463.3861644329,737463.3864537848,df_ID_44,Fase Execucao,0.4999999999999999,0.403696345600708,0.7403846153846154,0.8744007670182167,"[1, 1, 1, 3, 3, 3, 2, 2, 2, 4, 4, 1, 2, 4, 1, 3, 3, 3, 2, 4, 4, 4]","[1, 3, 2, 4, 1, 2, 4, 1, 3, 2, 4]",0.875,0.5416666666666666,0.0,0.419047619047619,0.7893926974582456,0.7191269932260077,0.8881308991527486,0.7170703968060711,6,Médio
14,737463.3872227893,737463.3875121413,df_ID_44,Fase Execucao,0.3333333333333333,0.269136428448509,0.7519230769230769,0.862895493767977,"[1, 3, 2, 1, 2, 1, 1, 1, 3, 3, 2, 2, 2, 4, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]","[1, 3, 2, 1, 2, 1, 3, 2, 4, 1, 3, 2, 4]",0.8125,0.5416666666666666,1.0,0.419047619047619,0.708834008900471,0.7191269932260077,0.507111336300157,0.409446401632725,8,Difícil
8,737463.3883303935,737463.3886197454,df_ID_44,Fase Execucao,0.3518518518518518,0.2847582786341176,0.7423076923076923,0.8763183125599233,"[1, 1, 1, 3, 3, 3, 2, 4, 4, 4, 2, 3, 3, 3, 2, 4, 4, 4, 4, 4, 4, 1, 3, 3, 2, 1, 1, 4, 4, 2, 2, 4]","[1, 3, 2, 4, 2, 3, 2, 4, 1, 3, 2, 1, 4, 2, 4]",0.875,0.5416666666666666,1.0,0.419047619047619,0.628138378965377,0.7191269932260077,0.5010461263217924,0.4055031448513186,8,Difícil
5,737463.3892985185,737463.3895878703,df_ID_44,Fase Execucao,0.4259259259259259,0.3160946637876168,0.698076923076923,0.7861936720997124,"[1, 3, 3, 1, 1, 3, 2, 2, 2, 4, 4, 4, 3, 3, 3, 4, 4]","[1, 3, 1, 3, 2, 4, 3, 4]",0.5625,0.5416666666666666,1.0,0.419047619047619,0.7782703244930884,0.7191269932260077,0.4469234414976961,0.3316776612550878,8,Difícil
15,737463.3920100116,737463.3922993634,df_ID_44,Fase Execucao,0.6666666666666666,0.531546697150724,0.7365384615384616,0.8581016299137104,"[2, 2, 2, 3, 3, 3, 1, 1, 1, 4, 4, 4, 1, 1, 3, 4, 4, 4]","[2, 3, 1, 4, 1, 3, 4]",0.5,0.5416666666666666,0.4,0.419047619047619,0.7510618880834945,0.7191269932260077,0.6170206293611649,0.4919629164161823,4,Fácil
1,737463.3957871643,737463.3960765162,df_ID_44,Fase Execucao,0.2,0.1115172579098753,0.375,0.7401725790987536,"[2, 2, 1, 4, 4, 4, 1, 2, 2, 3, 3, 3, 1, 1, 1, 4, 4, 4, 2, 1, 4, 4]","[2, 1, 4, 1, 2, 3, 1, 4, 2, 1, 4]",0.5625,0.5416666666666666,0.0,0.419047619047619,0.554659870523004,0.7191269932260077,0.7057199568410013,0.3934997721959202,4,Fácil
2,737463.3965301968,737463.396819537,df_ID_44,Fase Execucao,0.5333333333333334,0.4073417410330163,0.7384615384615385,0.7890699904122723,"[3, 4, 1, 2, 3, 3, 3, 1, 4, 4, 2, 3, 3, 2, 2, 4, 4, 4, 1]","[3, 4, 1, 2, 3, 1, 4, 2, 3, 2, 4, 1]",0.5625,0.5416666666666666,0.4,0.419047619047619,0.7740235306730041,0.7191269932260077,0.6455078435576681,0.4930167915848407,4,Fácil
4,737463.4004246527,737463.4007140046,df_ID_44,Fase Execucao,0.2857142857142857,0.2332947014634454,0.7615384615384615,0.8715244487056567,"[2, 2, 2, 3, 3, 3, 1, 1, 1, 4, 4, 4, 2, 2, 2, 3, 3, 3, 1, 1]","[2, 3, 1, 4, 2, 3, 1]",0.375,0.5416666666666666,0.0,0.419047619047619,0.7996622892598831,0.7191269932260077,0.7248874297532945,0.5918933878161469,6,Médio
18,737463.4015077199,737463.4017970718,df_ID_44,Fase Execucao,0.3095238095238095,0.2025144957311783,0.6076923076923076,0.700862895493768,"[2, 2, 3, 3, 2, 3, 1, 1, 1, 4, 4, 2, 2, 3, 3, 1, 1, 4, 4, 4]","[2, 3, 2, 3, 1, 4, 2, 3, 1, 4]",0.4375,0.5416666666666666,0.0,0.419047619047619,0.6990527153192245,0.7191269932260077,0.7121842384397414,0.4659661954187182,6,Médio
13,737463.4031959838,737463.4034853356,df_ID_44,Fase Execucao,0.2857142857142857,0.2306836260575474,0.7403846153846154,0.8744007670182167,"[2, 2, 2, 3, 3, 3, 1, 1, 1, 4, 4, 2, 1, 4, 2, 3, 3, 3, 1, 4, 4, 4]","[2, 3, 1, 4, 2, 1, 4, 2, 3, 1, 4]",0.25,0.5416666666666666,0.0,0.419047619047619,0.7384641363319072,0.7191269932260077,0.6628213787773024,0.5351571367968393,6,Médio
9,737463.404262419,737463.4045517709,df_ID_44,Fase Execucao,0.3518518518518518,0.2840884522512039,0.7519230769230769,0.862895493767977,"[2, 3, 1, 2, 1, 2, 2, 2, 3, 3, 1, 1, 1, 4, 4, 4, 2, 2, 3, 3, 1, 1, 4, 4]","[2, 3, 1, 2, 1, 2, 3, 1, 4, 2, 3, 1, 4]",0.375,0.5416666666666666,0.0,0.419047619047619,0.7005917529830237,0.7191269932260077,0.6918639176610079,0.5586173513150309,8,Difícil
10,737463.4062567361,737463.4065460879,df_ID_44,Fase Execucao,0.5555555555555556,0.4496183346854488,0.7423076923076923,0.8763183125599233,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 4, 1, 3, 3, 3, 1, 4, 4, 4, 4, 4, 4, 2, 3, 3, 1, 2, 2, 4, 4, 1, 1, 4]","[2, 3, 1, 4, 1, 3, 1, 4, 2, 3, 1, 2, 4, 1, 4]",0.375,0.5416666666666666,0.0,0.419047619047619,0.6173084069142499,0.7191269932260077,0.6641028023047499,0.5374670328579626,8,Difícil
12,737463.4074211805,737463.4077105324,df_ID_44,Fase Execucao,0.1296296296296296,0.0962027237614485,0.698076923076923,0.7861936720997124,"[2, 3, 3, 2, 2, 3, 1, 1, 1, 4, 4, 4, 3, 3, 3, 4, 4]","[2, 3, 2, 3, 1, 4, 3, 4]",0.3125,0.5416666666666666,0.3333333333333333,0.419047619047619,0.7536933668775172,0.7191269932260077,0.5776200111813946,0.4286721988910717,8,Difícil
